# FCI-FPGA FoM wizard dataset, derived from Zenodo record 8037239
# See data/zenodo_to_gui_csv.py for exactly how energy_long/fci/psd were derived
# (fci is 1 - Zenodo's own FCI column; psd is computed here, not published)
energy_long,fci,psd
14110,0.0952625,0.590291
7223.67,0.135106,0.614
11695.7,0.125215,0.595634
15900,0.0999432,0.558868
6183.33,0.14279,0.613854
5670,0.184906,0.626808
13986.3,0.127268,0.585047
9823,0.129668,0.553904
17589,0.102806,0.57553
17002.3,0.127628,0.57996
16967.3,0.11041,0.617932
20343.7,0.089136,0.609838
15566,0.114008,0.623089
9981.67,0.102453,0.596427
6500.67,0.143662,0.618911
17226.7,0.108772,0.580457
18603,0.110689,0.550234
26272.3,0.108869,0.589619
21854.3,0.0941279,0.579916
16181.7,0.104996,0.597487
18547.3,0.117389,0.588422
11525.7,0.123433,0.591231
4941,0.170736,0.579437
15115.7,0.109459,0.592917
25033.7,0.0996889,0.569726
9987.67,0.129753,0.586757
13115.3,0.105503,0.624282
15647.7,0.10251,0.596212
6397,0.152061,0.607003
7806,0.144967,0.592877
12559.7,0.0880169,0.58372
27501.3,0.0843261,0.571269
6552,0.149053,0.602106
9843,0.128108,0.609164
9700.67,0.10771,0.590303
16147.3,0.123895,0.615685
11796,0.106324,0.58096
16938.3,0.115565,0.574122
9776.33,0.117676,0.585359
9537.33,0.131463,0.608731
9076.67,0.116314,0.597282
18118,0.112685,0.584005
4480.33,0.183026,0.614166
18946.7,0.105186,0.571939
16901.7,0.0935763,0.592328
5521.67,0.144614,0.576698
13013.7,0.143819,0.606696
20155.3,0.103885,0.58365
21820.3,0.0940013,0.6096
14409.3,0.106456,0.55552
13055.3,0.116493,0.577133
9116,0.115197,0.592584
15962.3,0.103514,0.596822
7569.33,0.125415,0.581117
26492.3,0.0975412,0.589101
5601.67,0.159306,0.56382
7385.67,0.131767,0.651577
15135.3,0.105243,0.576245
10876.7,0.109782,0.581091
11599.7,0.112657,0.60315
13045.3,0.116275,0.568837
15301,0.110934,0.591726
17777.3,0.097352,0.58719
16442.3,0.116902,0.572891
7239,0.145243,0.607819
18196.3,0.0971938,0.584275
6666.33,0.153686,0.59458
9495,0.128998,0.568615
10904.3,0.114182,0.565341
20293.3,0.105213,0.61728
13539,0.106329,0.617475
8714.33,0.125204,0.600237
5297.33,0.159826,0.606469
18340.3,0.116945,0.572709
8593.67,0.124577,0.579535
8038.33,0.114462,0.579307
9982.33,0.129787,0.583397
16186,0.0944431,0.590325
12972.3,0.123492,0.571267
18583,0.0897793,0.573427
9959.33,0.112944,0.607136
5148,0.172004,0.544483
27613.7,0.096825,0.60015
6116,0.147994,0.552976
8213.67,0.126839,0.582119
16382,0.117861,0.600232
28872,0.106152,0.597395
4989.67,0.153338,0.588884
19777.7,0.0961072,0.586234
12780.3,0.120536,0.587596
16646,0.11114,0.593416
11128,0.108014,0.587797
17356,0.114496,0.590516
17591.3,0.12059,0.582939
13028.7,0.123298,0.553651
4362,0.156767,0.569464
7766.33,0.142209,0.572943
16445,0.119216,0.590149
6111.67,0.147388,0.564385
9103.33,0.134797,0.626437
21918.7,0.0877241,0.566701
19461,0.105036,0.569806
7345.67,0.146937,0.643554
14882.7,0.11476,0.611472
15691.3,0.111076,0.599609
13746.3,0.11202,0.574456
5333.67,0.161098,0.575839
18066,0.0926862,0.570021
13935.3,0.115399,0.589915
11570.3,0.120038,0.595892
26970.3,0.101534,0.589265
11556.3,0.10051,0.587701
25724.7,0.110801,0.588786
8802.33,0.139729,0.585716
18632.3,0.120054,0.574897
14549.3,0.114328,0.569213
10758,0.100673,0.581056
14203,0.118614,0.560093
27941.7,0.100908,0.589741
6233.33,0.131043,0.553583
18409,0.100551,0.608452
7862,0.133986,0.568176
16903.3,0.110846,0.569986
14693,0.105807,0.589192
16954.3,0.112572,0.569038
6815.33,0.143446,0.568669
26029.3,0.10971,0.562967
18551,0.086718,0.584335
14804.3,0.125414,0.596492
17643.7,0.105564,0.589919
11229,0.132993,0.627126
14764,0.103251,0.617041
7663.67,0.142109,0.574964
9727,0.142342,0.557726
10084.3,0.114116,0.587611
8927,0.114638,0.556066
17055,0.101538,0.594137
7912.33,0.155455,0.628849
8639.67,0.121227,0.623095
9648.33,0.143097,0.587943
7530.33,0.134735,0.559825
7557,0.152389,0.588329
6526.67,0.133442,0.569408
18167.7,0.105231,0.583362
5328.67,0.155012,0.578819
13895,0.112921,0.598201
8419.33,0.116383,0.585755
14201.7,0.0961564,0.557775
20764.3,0.084502,0.612332
6459.67,0.161698,0.588627
7354,0.162154,0.592467
4605.67,0.183947,0.631034
26391,0.0928694,0.580501
15169.7,0.108877,0.608407
14344.7,0.124779,0.578287
15335,0.0995744,0.587154
12041.7,0.104079,0.556844
17051.7,0.0964152,0.563601
27308,0.102739,0.57983
16107.3,0.114118,0.601569
8967.33,0.124694,0.591108
26543,0.0857839,0.619033
7409,0.137289,0.634769
6572.67,0.152827,0.547926
17608,0.104146,0.608076
4927.33,0.160597,0.628873
17475.7,0.106228,0.582429
18409.7,0.110869,0.614043
11713.3,0.0943026,0.588958
17310.7,0.0892373,0.587749
8200.67,0.121938,0.601821
25079.7,0.102448,0.569359
9721.67,0.114579,0.599623
17293.7,0.0944509,0.614869
21460.7,0.107237,0.571806
13290,0.10395,0.609556
11632.3,0.108369,0.572341
25993,0.0939449,0.597199
11641.3,0.134635,0.62782
9201.67,0.119412,0.594928
7970.67,0.136333,0.61994
16491.7,0.102568,0.562304
29274.7,0.0897984,0.583212
6367.67,0.134682,0.599173
26296.3,0.0917092,0.589119
6069.33,0.179847,0.595727
4705.67,0.203545,0.646525
6225.67,0.145487,0.57204
15605,0.107833,0.588914
8556,0.134267,0.59841
19302,0.102949,0.588333
18581.7,0.110969,0.603785
18859,0.100874,0.587889
10038,0.126105,0.594342
11883,0.109333,0.597408
24205,0.107027,0.569841
14825,0.0991882,0.625565
18497.7,0.111746,0.59366
14123,0.10388,0.586844
10375.7,0.103095,0.611463
17951.7,0.0883434,0.578572
7968.67,0.108722,0.532879
11270.7,0.129423,0.613747
5843,0.138408,0.590108
14415.7,0.129028,0.596041
10415.7,0.121235,0.597785
8211.67,0.117893,0.576903
13495,0.116324,0.60704
6560,0.136132,0.636738
16206.7,0.103143,0.597182
26167.3,0.10802,0.574635
13639.3,0.104424,0.559534
17723,0.130924,0.601309
7990,0.133664,0.60363
5046.67,0.188397,0.609181
5223,0.143336,0.623971
13392.7,0.115097,0.578102
26089,0.109608,0.573307
17501.7,0.0976208,0.568879
12901.7,0.115975,0.578013
9736.67,0.118607,0.597672
18314.7,0.121544,0.59375
11916,0.119515,0.585935
8460,0.124047,0.640544
16477,0.12008,0.585847
8728.67,0.117042,0.617773
27267,0.0947671,0.598159
6855,0.146044,0.614004
11349,0.112764,0.582695
8848.67,0.140846,0.596286
16841.3,0.0970562,0.59156
6766,0.125929,0.593113
3431,0.163625,0.538618
20368.3,0.0983032,0.578038
25161.3,0.091974,0.59145
8015.33,0.150365,0.623139
9613.33,0.120857,0.598717
15365,0.0962228,0.606313
9492,0.139311,0.565424
13222,0.11077,0.563833
18915,0.0963655,0.580862
7602.33,0.100463,0.613189
27027.7,0.0848326,0.610831
14189.7,0.0986323,0.565505
5630.67,0.184901,0.646519
15553,0.104826,0.611265
14854.7,0.107063,0.582466
7795,0.12458,0.591148
25557.7,0.0763705,0.590951
9281.33,0.130221,0.591797
28107,0.104053,0.595973
8997,0.136159,0.576637
11511.7,0.118344,0.553989
9870.67,0.14096,0.611644
17317,0.106593,0.59739
7677.67,0.153189,0.622628
5783.67,0.130417,0.605556
9227.33,0.133767,0.597211
9541,0.130066,0.602977
7613,0.14348,0.580849
9260.67,0.130557,0.612087
16313,0.113371,0.56881
19670.3,0.10107,0.576486
10664,0.0968174,0.617873
6364.67,0.141676,0.626637
20119,0.0999456,0.602416
30124.3,0.11035,0.562292
24824,0.100066,0.581574
11846.3,0.105828,0.581249
6838.33,0.152989,0.564416
9579.67,0.11905,0.580118
14521,0.0938255,0.577302
6971,0.129743,0.562186
7498.33,0.136941,0.599555
8210.33,0.128364,0.567902
6595.33,0.144113,0.554129
7097,0.139,0.602226
9488.67,0.11877,0.641959
14943,0.102813,0.589507
8978.67,0.132432,0.632871
12841.7,0.124173,0.588345
27726,0.101852,0.597345
15602,0.108938,0.565761
19358.7,0.103489,0.569736
9459.67,0.123619,0.554495
12886.3,0.10814,0.592928
8631.67,0.129496,0.605484
27491,0.103578,0.580008
16498.3,0.127501,0.59404
13759.7,0.107528,0.59139
14046,0.0999032,0.575395
11916.7,0.133528,0.634685
19503.3,0.10411,0.586293
14002.3,0.121023,0.600876
26384.3,0.102822,0.578967
19635.7,0.101647,0.584566
23654,0.111299,0.56557
20011,0.110927,0.589426
14924.7,0.1124,0.564859
12585,0.110795,0.572348
9832.67,0.122165,0.567937
6464,0.14464,0.596225
17986.3,0.104222,0.583758
8268.67,0.117233,0.596267
11177.7,0.106867,0.575016
13128.7,0.100222,0.58531
18159.3,0.107531,0.604684
13527,0.108329,0.63303
7860.67,0.142546,0.601391
27340,0.0845501,0.58365
16538.3,0.110662,0.614613
8257.33,0.111065,0.61517
19393,0.0999836,0.569329
5346.67,0.157968,0.590337
27574,0.0965521,0.598426
9872.33,0.125677,0.636087
19250.3,0.0912874,0.598881
15451.7,0.0985732,0.576464
6065,0.138714,0.576917
18825,0.116596,0.587145
17064,0.10675,0.570206
17016,0.117572,0.598731
11477.3,0.109086,0.566043
15371,0.107531,0.59892
27805.3,0.0781958,0.590558
15445.3,0.106515,0.585074
7912,0.157473,0.58683
8768.33,0.125215,0.588329
11575.3,0.134524,0.614295
9174.33,0.109343,0.592595
12997.3,0.126761,0.554473
13053,0.0960844,0.590745
20119,0.0953051,0.609225
13838,0.10375,0.576239
11356.3,0.113985,0.561067
15451,0.109475,0.589606
6958.67,0.149743,0.58493
13029.3,0.107177,0.568077
10654,0.104746,0.598273
6018,0.127791,0.608342
7316.67,0.123947,0.572984
13441.7,0.104874,0.600471
25852.7,0.0952867,0.574731
4897,0.179801,0.566878
8540.33,0.111544,0.6538
28138.7,0.0943028,0.59144
12418.3,0.106804,0.567843
18210.7,0.0906499,0.579075
11370.3,0.12334,0.617543
10405,0.116348,0.631716
15003,0.0970095,0.606279
8577.33,0.130186,0.553979
14817.7,0.107761,0.59951
14683,0.10067,0.576858
9115.67,0.112662,0.600431
26817.7,0.107988,0.602153
19288.7,0.0941525,0.611205
5341.67,0.171156,0.615039
11180,0.0923752,0.586941
12663,0.115295,0.567401
9091.33,0.11196,0.604495
15534,0.0998982,0.577186
4925.67,0.202353,0.630439
4989.33,0.19128,0.581173
18173,0.107438,0.577285
17318.7,0.115273,0.588344
25990.7,0.0805713,0.573911
17713.7,0.106295,0.576015
15351,0.121423,0.584066
18958,0.0943623,0.603861
17993.3,0.0900997,0.600037
26967.3,0.107044,0.583323
25540.3,0.110529,0.568734
25470.7,0.100294,0.570041
19281.7,0.107871,0.572945
26772.7,0.1232,0.583182
9651.33,0.120144,0.578849
16215.3,0.117836,0.582329
15502.7,0.118167,0.581599
12873,0.112307,0.601414
17946.7,0.105273,0.598681
8042.67,0.133294,0.56938
9104.67,0.1476,0.595885
8776,0.12032,0.631837
25617.7,0.0993601,0.601005
9519.33,0.112134,0.583094
17283.3,0.11453,0.598187
5513.67,0.161852,0.585878
14602,0.111008,0.602726
19512.3,0.109905,0.564959
28713,0.0987156,0.596698
17752,0.090876,0.58692
17177,0.0935886,0.548117
4192,0.139627,0.587548
17726.7,0.115119,0.611132
9411,0.131047,0.546169
23321.3,0.0970585,0.573581
5568.67,0.168391,0.615467
11844,0.108468,0.578436
7040.33,0.117301,0.551205
16977.7,0.113271,0.582078
17245.3,0.106701,0.570454
14109.7,0.111891,0.579059
13501.3,0.107694,0.601027
8104.33,0.139598,0.579772
16342.7,0.120694,0.593314
8896.33,0.127392,0.581101
8680,0.114604,0.617627
15160.3,0.118716,0.607748
7167,0.128584,0.6096
16557.3,0.0969248,0.578938
10509.3,0.139896,0.594297
8163.33,0.157006,0.596407
6868.67,0.142206,0.601039
13546,0.114746,0.575963
14030.3,0.115695,0.598679
16251.3,0.119172,0.570948
5618,0.187528,0.582592
7127.67,0.121562,0.60838
12476.3,0.134969,0.582917
4786.33,0.157296,0.574274
23436.7,0.10156,0.586872
18259.3,0.114831,0.578207
12160.3,0.110815,0.573477
12446.7,0.120725,0.595849
6714,0.146366,0.625856
19057.7,0.111179,0.64973
18271.3,0.0958523,0.577498
16892.7,0.106958,0.600103
16394.7,0.106294,0.591615
17302.3,0.110318,0.580538
17544,0.0893491,0.612346
11111,0.127693,0.642516
11949.7,0.126996,0.56155
7415.33,0.147698,0.606266
13726,0.105279,0.593837
13879.3,0.10923,0.631923
13392.7,0.113755,0.593185
14243.7,0.106845,0.60352
14714,0.104408,0.565312
7445.33,0.11203,0.556008
10988.7,0.123615,0.592823
7602,0.135117,0.59366
8468.33,0.132418,0.568549
27593.7,0.103778,0.571121
14476.3,0.121316,0.574017
12427.7,0.132535,0.589759
15293,0.122357,0.558752
16779.3,0.110513,0.575688
5429,0.147635,0.63345
15724,0.108554,0.564551
14981,0.106665,0.57366
8890.67,0.120176,0.604717
14055,0.0997687,0.564425
11860.7,0.109847,0.574616
27453.7,0.093572,0.597127
13994.7,0.107078,0.599967
10408.7,0.122485,0.577532
23021.7,0.105271,0.562311
26330.7,0.0981898,0.573109
7127.33,0.129725,0.599897
5917,0.125486,0.597262
18604.3,0.102169,0.616774
11722,0.120887,0.627367
27276.7,0.0871565,0.561408
13472.3,0.111338,0.579385
20326.7,0.1112,0.602427
14352.7,0.120586,0.606391
24062.7,0.0856122,0.557683
13526.7,0.0998487,0.586052
20456.3,0.123532,0.559321
17578.3,0.105056,0.570058
5276.67,0.159338,0.583386
7773,0.145088,0.621382
11683,0.123442,0.582385
8193.33,0.128439,0.593002
17033.3,0.119823,0.59135
26229,0.111879,0.600252
6433,0.152105,0.617597
5650.33,0.148077,0.544688
12353.3,0.106281,0.59204
8861.67,0.129585,0.597442
8233.67,0.103496,0.571353
25806.3,0.111897,0.58093
17898.7,0.110184,0.594532
4875.67,0.153042,0.568401
30559,0.0935228,0.579142
12888.7,0.113971,0.585114
18414,0.096664,0.605572
10481.7,0.13273,0.585912
12695,0.102194,0.583458
11174,0.138301,0.644621
13224.3,0.121307,0.579513
17160,0.124985,0.585781
9039.33,0.155701,0.553212
15427.7,0.134339,0.569518
9153,0.133781,0.608434
21087.3,0.127249,0.59712
14234.7,0.132705,0.587673
6955.33,0.166928,0.602799
15278.3,0.110093,0.605149
16870.3,0.108082,0.59819
9449,0.132418,0.612975
6649.67,0.199672,0.639481
9434.67,0.151067,0.562853
17066.7,0.102511,0.607754
6703,0.167288,0.61659
11101.3,0.103854,0.568911
25758,0.100194,0.586653
17993,0.111334,0.587062
5199.67,0.192522,0.62972
25624.7,0.0971568,0.595572
13702,0.123006,0.644504
3898.33,0.222617,0.654297
14787.7,0.107569,0.584293
9237.33,0.127849,0.601328
6961.33,0.14576,0.572687
9109.67,0.126153,0.601266
11132.3,0.117596,0.608198
15917.3,0.106219,0.56138
16553.7,0.128998,0.567568
9588.67,0.127196,0.581763
15964.7,0.104603,0.584812
16116,0.0976143,0.611318
5542.67,0.157574,0.610777
13380.7,0.104597,0.570026
26763.3,0.0902799,0.59031
17656,0.115629,0.598154
9101.33,0.135981,0.633167
24178,0.0997667,0.567706
5683.33,0.141549,0.584457
27818.3,0.102043,0.600707
5411.67,0.156571,0.639791
17918,0.110783,0.593872
19592.3,0.092376,0.569287
16727,0.114134,0.637771
15442,0.112008,0.587035
9189.33,0.119585,0.61916
5533.67,0.172796,0.575447
9618.33,0.118467,0.576884
8051.33,0.128631,0.578372
18321.3,0.108047,0.599611
9607.67,0.119541,0.635257
3716.67,0.17113,0.584753
12902.7,0.114687,0.60618
14505.7,0.0985678,0.578418
5386.33,0.156036,0.594591
16058,0.126008,0.615332
17244.3,0.106952,0.573966
15811.7,0.116751,0.581617
4406,0.193262,0.55833
18832.7,0.0992725,0.595048
24915,0.0926433,0.598675
4944.33,0.19235,0.654419
5965,0.146571,0.545516
8198.67,0.122924,0.59465
15880,0.10135,0.583879
24916.3,0.0891741,0.563834
13666.7,0.10256,0.602878
11495.7,0.103366,0.609824
13289.3,0.104025,0.596769
18412.7,0.104711,0.576143
14886.3,0.0904341,0.584877
8271,0.136723,0.588079
25392.3,0.0943465,0.595324
16012.3,0.101571,0.576535
20350.3,0.0991174,0.590293
16892.7,0.110186,0.591401
10618.3,0.122409,0.579721
10666,0.118058,0.57913
15261.3,0.111743,0.603071
27480.3,0.0917684,0.595068
18059.7,0.107745,0.592997
7381,0.123858,0.573093
18823.7,0.0929235,0.598148
16091.7,0.115302,0.603936
16954.7,0.106133,0.579034
15794,0.107184,0.569393
25306.7,0.0938023,0.571602
14019,0.107187,0.572509
18008.7,0.108873,0.573354
26508.7,0.0911013,0.576918
16684.3,0.107239,0.577528
10932.7,0.095196,0.557534
7915,0.140132,0.559191
16086,0.10373,0.569315
9580.67,0.135305,0.593939
16316.7,0.099956,0.590398
9317,0.121824,0.601159
26001.3,0.0997508,0.566035
23491,0.0905681,0.59427
12067.3,0.123196,0.59157
16724.7,0.0893261,0.607924
15172,0.109244,0.614224
24968,0.0977051,0.582305
10540,0.106398,0.575996
4867.33,0.164595,0.572935
7868,0.156696,0.565963
13383,0.118369,0.56639
18335.3,0.0986956,0.617751
21765.7,0.0847668,0.603029
7360,0.13815,0.608424
4933.33,0.152436,0.584122
15770,0.112078,0.585289
7178,0.135913,0.58122
15691,0.119788,0.593206
15979.7,0.0941181,0.595715
16812.3,0.11294,0.579436
9601.67,0.131145,0.624822
21848,0.102765,0.568107
8520.33,0.126643,0.587849
18093,0.103542,0.597358
9996.67,0.128392,0.604335
13822,0.104869,0.564028
10507.3,0.126663,0.584227
7952.67,0.136684,0.61996
6164.67,0.16681,0.604629
10705,0.117958,0.574498
19927,0.0977791,0.582827
7830.33,0.137177,0.612192
27060.7,0.108174,0.590279
28061.7,0.105475,0.611095
13428.7,0.123406,0.578414
11465,0.12331,0.592324
10594.3,0.112186,0.603782
20251.3,0.0913391,0.57639
27332,0.0997294,0.601676
5757.33,0.129847,0.604562
14387,0.107117,0.5726
3996,0.183318,0.584084
7445.33,0.11312,0.642102
13547,0.103631,0.604562
9216.33,0.115087,0.592282
7343.33,0.141773,0.598184
5282,0.129063,0.547709
16133,0.119184,0.589289
12728,0.122922,0.581081
5455,0.14814,0.59725
26812,0.0974736,0.596785
12198,0.118327,0.578783
6657.33,0.157842,0.596735
14642.3,0.0930398,0.570037
21291.7,0.0955591,0.554928
9106.67,0.145951,0.582028
10698.7,0.125655,0.605808
6854.33,0.137377,0.588922
9216.67,0.133611,0.564665
7229.33,0.140029,0.61979
10283.3,0.134743,0.634684
20024.3,0.116079,0.601601
17160.7,0.105258,0.574997
7774.33,0.173197,0.578142
9009.33,0.131248,0.583025
7646.33,0.120887,0.590043
6397,0.149273,0.627794
9553,0.130391,0.594054
12286.7,0.112779,0.581308
14643.3,0.107738,0.579422
15563,0.100568,0.617169
17974,0.0940027,0.576277
14235.3,0.108999,0.565963
16866.7,0.102038,0.580158
13740.7,0.103131,0.584275
9929.67,0.109987,0.574877
8924.33,0.120853,0.61872
6295,0.13256,0.593805
5925.67,0.159916,0.616696
11558.7,0.117714,0.628215
12323.7,0.123366,0.559682
9624.33,0.130071,0.59876
8351.67,0.119778,0.601596
25850.7,0.113922,0.587464
20663.3,0.098384,0.594515
7566.67,0.125766,0.557885
9352,0.113903,0.61837
18376,0.0946251,0.577764
19208.3,0.120919,0.628148
9102.67,0.0899417,0.606233
7769.33,0.149318,0.604256
8406.33,0.118875,0.592609
13335,0.10953,0.579153
11892.7,0.128286,0.603341
12616.3,0.107524,0.587625
9631,0.124621,0.654138
15614.7,0.111225,0.588763
15832.3,0.121682,0.585553
15520,0.101113,0.601224
18709.3,0.126837,0.609304
12392.7,0.125585,0.546076
14205,0.0944012,0.58768
7958.67,0.118071,0.569233
28009,0.101139,0.590382
16170.7,0.123888,0.608282
9157,0.106837,0.600306
13685.3,0.116847,0.571683
8273.33,0.138459,0.594883
16707.7,0.0932504,0.596872
13942.3,0.10296,0.601884
9292.67,0.132354,0.599864
5227.67,0.167842,0.624817
6739.67,0.140933,0.55616
19185,0.0982277,0.598124
19766,0.0915906,0.614186
18475.7,0.09362,0.605247
13022.3,0.1178,0.598792
6134,0.137191,0.576785
16959.7,0.105433,0.565538
27974.3,0.0923546,0.587562
11896.3,0.11886,0.606461
10436.7,0.111145,0.564388
5039.33,0.130648,0.576597
16657.3,0.106293,0.578824
12624.3,0.114653,0.603174
18905.7,0.110472,0.602165
22118,0.0976194,0.584953
12702,0.114839,0.595497
25484.3,0.0951416,0.576459
9823.67,0.111586,0.591666
16232,0.100905,0.548238
13646.7,0.118065,0.627577
10226.3,0.105608,0.572998
26988.3,0.0913395,0.582536
20436.7,0.114464,0.589447
17570.3,0.0845546,0.599799
24809.7,0.10743,0.583012
15755.3,0.109776,0.624085
24363.3,0.101779,0.586359
5033,0.159368,0.555335
12065.3,0.116093,0.58454
10550.3,0.131164,0.590566
8654.33,0.115971,0.574356
16032.7,0.123416,0.559067
8500.67,0.118284,0.645283
27074.7,0.0987297,0.556843
17578.7,0.113251,0.605355
15926.7,0.119051,0.607932
6482.67,0.146827,0.562937
5248,0.175058,0.578506
5436.33,0.164392,0.574775
10752,0.111963,0.594494
6536.33,0.158249,0.582233
10480.3,0.12776,0.595369
9998.33,0.116761,0.598266
15115,0.116945,0.546609
26710.7,0.0954078,0.590076
12283,0.125147,0.57893
13921,0.129226,0.590259
24105.7,0.0921789,0.594978
18249.7,0.112051,0.604084
19884,0.10003,0.599125
10180.3,0.142969,0.58374
11806,0.109085,0.565899
9963.33,0.141169,0.59013
9688.33,0.131048,0.572097
26458.3,0.0985873,0.575231
18216.7,0.114968,0.586404
15693.7,0.093215,0.594465
7772,0.136896,0.575399
17785.7,0.118279,0.591169
18304,0.115594,0.586812
18301,0.104626,0.578056
6199.33,0.148154,0.550651
6355.67,0.141156,0.623748
11372.3,0.140113,0.558607
19240.3,0.102401,0.628246
9213.67,0.115905,0.614667
15617.3,0.101414,0.601938
10340.3,0.13226,0.615132
7813,0.151543,0.605273
17182,0.104066,0.573158
13507.7,0.134342,0.604644
10896.7,0.102979,0.568737
20037,0.0963538,0.577781
12698.7,0.11453,0.579063
13526.7,0.107233,0.59448
11292.3,0.114328,0.569206
7701,0.12764,0.59317
8982.33,0.114909,0.604372
13862.7,0.114801,0.618592
17236,0.110603,0.581341
9561,0.116526,0.609978
10177.7,0.108759,0.593784
8273,0.126811,0.556026
16692.7,0.103674,0.570151
25945.7,0.10111,0.572594
9057.33,0.131061,0.64353
17745.3,0.102665,0.607803
15187.7,0.111604,0.598468
13900.7,0.10336,0.567335
8703.33,0.129042,0.585829
15709.7,0.11196,0.580046
10358.3,0.137056,0.604698
25731.7,0.09374,0.590958
6886.67,0.126413,0.581462
19453,0.0997386,0.58978
15127.3,0.111801,0.58997
17605.7,0.0926155,0.612265
27197.7,0.111817,0.584474
5114.33,0.16978,0.610181
12056,0.0900556,0.589665
10778,0.117191,0.593988
17110,0.102232,0.609585
13023,0.123151,0.583276
26147,0.122162,0.585956
8778.67,0.157198,0.56026
13063.3,0.130027,0.633197
14346,0.114107,0.593476
17630,0.102731,0.598128
10115.7,0.143937,0.5821
14333,0.130505,0.546292
11098,0.116365,0.577491
8783,0.131415,0.591484
12429.3,0.124991,0.598879
15729,0.100176,0.576133
14905.3,0.123426,0.589699
27384,0.101799,0.592426
7520.67,0.174281,0.671261
26345.3,0.108333,0.570639
7874,0.161262,0.609728
11958.3,0.133507,0.577812
16322,0.125348,0.584548
16032.3,0.125672,0.587604
15066,0.131116,0.597372
16377,0.12397,0.586432
17492.3,0.123477,0.609448
18417.7,0.092216,0.626699
6415,0.199378,0.621356
9386.67,0.127475,0.604084
26397.7,0.0983497,0.590785
8738.33,0.140822,0.580164
10369.7,0.152337,0.623099
7253.67,0.150592,0.582372
9328,0.152118,0.617389
20104.3,0.115671,0.580207
13174.3,0.123605,0.588392
8198.67,0.147225,0.630753
12222.7,0.147058,0.592206
9129,0.12286,0.549239
11583.3,0.132465,0.575799
26664.3,0.0882904,0.598277
13828,0.131087,0.622794
26999.7,0.105458,0.569575
14539.7,0.110101,0.602169
18545,0.110713,0.572176
11742,0.122136,0.598109
26192.7,0.10358,0.585902
5180.33,0.197763,0.568818
18104.3,0.117326,0.560731
12243.7,0.146293,0.573712
15829.3,0.112316,0.590212
11531.3,0.129434,0.569203
13899.3,0.128838,0.629431
15418.3,0.109442,0.602962
